CustomerID,FirstName,LastName,Email,PhoneNumber,City,JoinDate,TotalSpent
f11913ee-cb57-4d7d-8287-719f28f6bd68,Eric,Smith,collinstodd@example.net,984.740.0940x731,Port Lancestad,2020-02-25,777.81
f829da56-44a1-4c3b-81ca-ce7c10037204,Steve,Taylor,wbowen@example.com,465.284.6056,West Kristinland,2022-02-18,4473.02
6f9d7ffa-a2b1-4e25-896e-00501a0e7159,Jesse,Johnson,brocknathan@example.com,001-912-859-8802x7855,Lake Julie,2021-10-09,722.97
81c0f7e9-3303-4028-8e6a-80c4ed7e9951,Holly,Martinez,christophersmith@example.org,200-572-3058x0654,East Catherinetown,2020-11-26,1875.32
c2c4f04e-d0ec-4b21-a047-34404efe8eef,Anthony,Bishop,alan99@example.org,225-267-9914,Benjaminbury,2024-08-06,4977.97
4559397a-d066-4290-8854-1e545baaa67e,Kendra,Evans,james10@example.org,691.302.0081,Burnettport,2024-02-07,4397.01
f4bf5688-ffe6-4f2d-b767-a945d22373e1,Janice,Holmes,alyssa90@example.org,4019735389,Lake Kimberlyport,2021-04-02,1373.45
e5f4e83b-8573-4ff5-9efd-83464a2e5a3e,Sara,Floyd,martinsharon@example.org,966-533-3882,Frederickside,2021-11-29,1852.38
bfdeb930-9028-41ca-8f0f-fe2f8ab18643,Andre,Valdez,jodi09@example.net,001-903-856-8511,Port Joshuaton,2022-04-13,481.49
5d07fd8f-ec5e-44b9-90e2-0411131d6682,Dominique,Key,russobrian@example.net,362-917-2445x93727,New Sara,2024-08-15,4046.34
6ec240ff-ad88-4dab-9a2d-c2c52aebab10,Alexis,Hall,david19@example.org,280.645.7425,North Tyler,2024-10-11,4260.51
484c7601-609a-47df-90dc-217499214b3f,Natalie,Morris,miguelroberts@example.com,422.480.9021,North Heatherport,2020-11-21,491.36
fd1c3bea-8f41-4c41-820b-c04e8cc0534b,Steven,Krause,kimberlymichael@example.net,295.494.0359x97361,Daniellehaven,2022-05-28,3152.61
f283b446-8898-4547-a7cf-e466dd8a03cc,Nicole,Powell,yanderson@example.net,+1-443-403-4343x9864,Griffithburgh,2024-03-25,1297.6
5f15bd30-de1e-43ad-a052-c7ea9df30f77,Elizabeth,Fisher,megantran@example.net,955.343.4112x3114,East Yvette,2021-07-23,3528.43
b0da5562-6cdc-4f8e-a59a-aceecf7b4a07,Joseph,Buchanan,lopezsara@example.net,472.742.3471x5935,Robertside,2022-04-13,3280.76
ad912d1b-abec-47d0-a38e-e802d540ce85,Jennifer,Winters,johnsonheather@example.org,350.984.3732,Port Edgarville,2024-05-21,3889.66
4460f516-f3d6-4cb5-9d68-7170ad49680c,Edward,Webster,morgan30@example.com,+1-473-421-6652,New Matthew,2020-08-14,151.69
879e037a-91d7-4a0a-a2a3-c90c1d2f5d86,Timothy,Harris,lesterjudy@example.net,+1-581-922-6442,New Crystal,2022-01-25,3820.73
865204a1-c8f0-49dc-a25b-e30c40517776,Laura,Gates,kashley@example.com,855-276-8491,Lake Kim,2020-08-18,1256.03
a33bed15-4f9c-4898-b0a7-8a12676e3848,Anthony,Williams,dodsonkathleen@example.org,(547)761-2212,Lake Zachary,2024-03-15,3258.47
dc54606f-aa58-4629-8486-1fdce64aaf2d,Deborah,Brooks,mserrano@example.com,001-510-376-1555x01107,Garzaton,2021-06-08,4762.57
e383a483-2c1c-496e-840e-638b46b1f035,Sara,White,brandonmullen@example.com,(662)621-0989x49720,Lake Michael,2023-09-22,969.02
59af678c-386c-4325-8f3c-fe47933ba689,Michael,Simpson,vkennedy@example.org,885-715-6050,North Amanda,2022-05-31,3493.36
824960de-11d3-4805-bab1-54185409399b,Kaitlyn,Tran,mary03@example.net,414-224-5536x595,Walkerborough,2023-10-17,3323.28
ff92c1e6-d885-43b1-a8bb-7c97b3c4170c,Rachel,Hinton,michael46@example.com,(684)864-3256,Carpentermouth,2022-03-27,931.74
0108e7c4-bdb5-4cc7-aaaf-eb72c27c0c6b,William,Walter,amanda40@example.com,+1-810-748-8356x61985,Villashire,2020-01-03,3248.82
8e87def7-0c45-435a-aecd-00ef0f3165e8,Marissa,Branch,aadams@example.net,863-811-8229x7018,East Garyberg,2022-01-28,451.87
7a1d0b06-00ed-4082-8ae4-c46c0433283b,Susan,Bullock,sandradrake@example.org,+1-453-890-7979x773,Nelsonland,2021-09-29,3907.67
02926908-585c-4a86-bf6e-e82666becc1b,Kristen,Carpenter,austin89@example.com,+1-595-763-2037x4661,Luischester,2023-05-21,3634.43
caefccf6-8348-48ac-bd67-d7b4a6b8e554,John,Armstrong,riverabrett@example.net,001-881-909-1519x01963,Ryanshire,2024-11-24,2090.22
e93a544a-acc5-437b-8f2f-d89bf9d7f3b6,Julia,Ferrell,kristenhill@example.net,001-290-514-9078,Kellyville,2022-09-10,116.76
02082280-0d23-4330-9bd0-2f7c4d0ed9e2,Hannah,James,johnsonemily@example.net,853.798.7850,North Derekville,2021-09-26,4914.1
182c4c05-c74c-43b8-bc05-1c7e586170e2,Jonathan,Smith,warejohn@example.net,(751)287-3551,South Robertaton,2020-11-26,1259.1
3419b7c8-08c4-4b5c-8363-b430ca47d8d9,Melinda,Kemp,mcculloughrobert@example.com,001-211-971-7464x127,South Ericberg,2020-06-14,3021.08
2fb0fb0f-1100-4829-a53b-78062d461df0,Gerald,Stout,wallaceroberto@example.org,(690)238-4908x689,Port Johnview,2024-12-06,4881.83
0c2bbf61-cb3b-4d54-93f7-caa3c80395d9,Ian,Alvarado,frodriguez@example.com,729-676-2916,North Cassandra,2022-02-18,4431.82
4706cfb9-f6eb-4a66-ba7f-7711e3ead297,Judy,Rocha,joelwarren@example.com,001-761-800-4651x4532,Jacksonfort,2023-10-21,4272.33
1b4518d0-d5c4-4cd3-a9e4-54d17edc9bc4,Barbara,Taylor,harmonchristopher@example.com,(711)816-9289,West Kyle,2020-07-21,4419.49
59b8f1a3-7866-4e2c-a5a5-2ab3d53b22a2,Edward,Miller,jillobrien@example.net,262.800.3910x0783,West Justinport,2024-08-14,4558.01
51721819-9391-41bd-8412-c604fee99e0f,Tyler,Hill,ugomez@example.com,001-622-793-0425x449,West Jasminefort,2021-01-28,2216.7
f337eba0-84f8-4139-a617-ded9549d84ae,Renee,Maxwell,johnsonlisa@example.org,215.580.9033,South Cheryl,2021-02-03,1266.33
f8a85b84-8e03-4d37-8bdf-8fb745c93c44,Thomas,Morrison,sally91@example.com,358.976.6421,Ramirezbury,2021-07-05,2828.33
bb8fe266-30c8-4b95-81f4-3769ab5a57cf,Robert,Carlson,patriciaturner@example.com,001-897-301-7395x971,Charlesburgh,2024-01-04,1145.49
031eedcb-dfbe-4256-9cdb-f6c1fd7586ca,Kimberly,Dawson,uwest@example.com,686.382.1477x249,New Jameschester,2022-09-11,3626.41
68d74fb8-8936-4321-92b3-bd9fe09c6e99,Shannon,Quinn,harpermiranda@example.net,416-406-8290x14748,Lake Brandy,2020-01-20,608.09
bbe9a31c-dddf-468d-96d3-a1e83ae6c4df,Tyler,Boyd,wilsonsara@example.com,911.478.9195x24304,Oliverville,2022-11-22,3256.12
89c806a3-a9b4-488d-9e77-0ab0c3478265,Wanda,Ford,vjohnson@example.org,4472513625,Burnshaven,2022-02-01,4024.33
fd1a0387-4f8c-4534-ae63-b97f7f062184,Gary,Stokes,heather30@example.com,001-578-462-7807x3924,Stricklandberg,2021-03-28,1740.88
9117041a-e02f-4afe-a5ec-5e0373af0c0f,Melissa,Rice,harveyeric@example.net,5455119086,Lake Michaeltown,2021-08-16,2016.6
2584c59b-aeea-466c-aca8-5e0dbf58ea9c,Robert,Bell,scott62@example.org,816.595.4661x31785,Johnton,2024-04-02,2207.79
cce79140-db1d-4660-8ef2-497514851bfb,Lori,Garcia,autumn58@example.org,486-381-9409x5463,Jacksonview,2021-01-27,2939.71
baafcaf2-23c3-40ac-9928-691f150bb8a3,David,Lee,rachel31@example.org,(316)620-2846,Sergiobury,2020-07-06,868.31
62578913-033a-45f0-ac55-1ee2d6868533,Rebecca,Dickson,allen81@example.com,(265)661-2541x685,South Erinland,2024-06-17,2621.98
101a6132-058e-4d18-bbeb-2357531c17c8,Keith,Ortiz,codyparks@example.net,001-640-409-8915x08948,Port Michaeltown,2022-03-23,3602.08
86fc9110-f4f0-4a7e-9966-e2bd96da302a,Cory,Campbell,xgarrison@example.com,578-837-4115x768,Allisonmouth,2024-05-05,3746.09
ef064914-c5a9-47eb-93a2-961da243c72a,Julie,Robinson,brendawilson@example.com,(302)722-7216x000,New Lisa,2023-02-06,1895.86
6934b3d5-7b72-4ca2-b66c-0e93067546f2,Kelly,Ortiz,jamesmelody@example.net,698-508-3838,Perrymouth,2021-12-12,998.9
73a5f0b5-6cd9-4874-ad19-d246de07c1b2,Kayla,Thomas,bfoster@example.net,928-578-9846,Lake Jared,2020-07-07,4574.05
c0c57996-6c48-4a5b-b1bf-ccbecb46f9bb,Jaime,Edwards,jenniferhenderson@example.net,(328)587-3223x06280,Port Matthew,2023-01-16,2468.66
c0722e20-8c41-447f-88de-6fff4172f73f,Edward,Chambers,blakeleslie@example.net,+1-805-878-7436x854,Millerborough,2022-07-06,3508.85
5ae193f5-c07b-4ceb-9e62-13d717ec1166,Sharon,Garza,imiddleton@example.net,001-489-419-9878x645,East Dustinbury,2020-06-13,1130.63
ab32eb3b-1c24-4ba0-8e51-b434e6ad81a7,Justin,Garcia,rachel39@example.net,+1-832-828-8764x6638,East Tommy,2023-03-05,2681.48
665afadb-4495-4714-a62b-211f61b4877d,Hannah,Wheeler,ushort@example.org,584.669.5950x683,Lunaland,2023-06-30,4456.77
c3608ee5-51b2-415f-a0e6-701dbf1766f9,Jared,Williams,anthony12@example.org,(828)724-2994x833,Snyderfort,2024-07-03,543.16
73eb35bc-6878-413f-b476-3a51a799f5e4,Albert,Ho,frank23@example.org,(322)639-5564x97728,Stevenview,2023-04-17,4046.96
af346b5f-592f-4bff-b2eb-9f52db850ac4,Rachel,Diaz,samantha40@example.org,001-209-754-6495,New Calvin,2022-05-03,4783.07
d7b0959b-dbed-45ff-8b42-e4389bfc3824,Dawn,James,davismelanie@example.com,703.508.4451x20157,Sarahmouth,2021-07-22,4448.5
15ae1c18-e25a-412d-8bff-2c32e069c4d3,Carolyn,Davis,sandersjeff@example.net,(482)720-9329x0897,Amberfurt,2020-11-15,4555.91
0b183bfb-f0ff-4628-aa23-cd9a50561bf0,Wesley,Gill,sarah61@example.net,(735)369-8242x1754,Josephport,2020-09-21,2004.42
92ba8986-e9da-445f-ab61-e097c2b1b2eb,Kristi,Edwards,yfisher@example.com,572.445.9984x286,Michelleborough,2024-04-09,3172.83
931b6859-afaa-431d-b410-b057b56b9f8d,Kelsey,Collins,pattersonjessica@example.net,001-490-890-8965x7806,New Justin,2024-10-01,4708.45
e52cfa96-4be5-40b8-af17-dbd1a8cb7276,Steve,Campbell,pcrawford@example.org,001-317-559-8919x5177,Johnsonhaven,2022-07-19,3233.21
b4bc6f54-9696-44e4-b5bb-eaf6b80b6e65,Jon,Hill,mikeevans@example.org,(751)275-5127x392,New Kaitlynport,2020-11-29,4947.13
e50517e6-adee-4a56-8715-86f3c5eb2c28,Lindsey,Gomez,nicoleward@example.com,001-377-978-6641x304,New Joshua,2024-06-17,2402.53
67f2ef16-8e02-4247-b99c-450ac0788975,Sean,Robertson,cynthiaparker@example.org,527.501.7981x5471,Jennifershire,2021-12-15,4330.35
c13437ad-f5fa-41ba-ab5d-8cef0017ff9f,Donna,Johnson,khoward@example.org,(699)260-5887,North Michellechester,2022-09-03,3732.56
7d6a252f-ded0-40d2-a4af-d25801fd13e0,Zachary,Brown,sorozco@example.org,001-606-252-4553x315,Lake Joanne,2021-09-24,1472.37
003e0f54-8fe1-4c6a-aca6-0ea765cc2989,Megan,Martinez,kfoster@example.com,(661)898-4317,New Julieberg,2020-06-01,4583.71
3d1a1131-a17d-489b-986f-7c8d0acbc6c0,Elizabeth,Gomez,dirwin@example.net,373.647.5692x973,Jenniferchester,2021-11-19,2781.68
001774c6-6baf-4339-b3c5-9aa945f3b6a2,Alvin,Chapman,sandovalchad@example.com,+1-252-746-5841x183,Garrettfurt,2020-09-25,3712.1
8dae6bad-c85c-491c-aaed-14b275295c95,Deborah,Bright,marybeasley@example.org,842-279-4194x8168,Smithbury,2022-09-19,4726.43
16b0e622-8daf-4b8b-96c0-2025ad6faf72,Diana,Blair,justinnelson@example.net,654.548.5890,Port Breannabury,2024-03-10,1307.73
5d7ee67b-eab2-4e96-bc68-00dfba9648bd,William,Jimenez,jeffrey35@example.org,+1-335-385-9678,South Erikaland,2024-09-17,4545.69
871756cb-8fdb-4f8c-afa2-b31ca3c52c2c,Bradley,Beasley,christinewest@example.net,4925845785,Lake Phillipmouth,2022-01-29,2833.44
b1f04b52-bf30-46fc-845b-710a02e53ef1,Amber,Campbell,joshua41@example.com,+1-708-983-3261x3154,Dianamouth,2022-08-23,2165.17
1b8137a6-64ed-47d7-b36e-e9e6484d58b5,James,Ball,dominicallen@example.org,395-955-7006,New Harold,2020-04-26,4476.01
63b76cc1-c384-44b9-b5e4-3f0351a63957,Alexis,Miller,kimberlynichols@example.com,(715)559-4240,New Jessica,2023-05-22,2536.56
fc50a7ec-aa9f-4194-af72-fd275fb232e0,Brian,Fitzpatrick,fatkinson@example.com,+1-398-598-5285x075,New Melindamouth,2021-11-25,4570.03
20ff70a6-b1ae-4607-b27a-307324c272a5,Monica,Martin,amueller@example.org,557-946-7934,South Joshuaview,2023-03-10,4222.46
265cf10a-9efa-4b3b-aee3-20741b4dc507,Corey,Bradford,achen@example.com,531.826.7391x379,West Robert,2022-11-02,649.53
d3d200b3-a49a-4a21-9530-893ae560ae60,Jennifer,Long,zcameron@example.org,634-820-6285,East Whitneyport,2022-06-23,4797.39
1a73f092-7d53-404f-ad71-81e95cba7e18,Valerie,Cunningham,brittney27@example.net,+1-432-596-6790x374,New Robert,2021-03-14,1414.69
676f327b-0675-47c7-be18-41a772a7e7ab,Brian,Lee,cwallace@example.org,354-726-1074,Davidshire,2022-12-21,939.66
d456c617-b3ff-4b54-915e-3cb3aeb19a3f,Carla,Cohen,robinsonjennifer@example.com,719-408-6254x51290,Deannaview,2020-08-16,749.56
5bc2290c-984d-44b5-90f8-ac64ca2c1982,Tyler,Macias,whunter@example.org,(971)967-2069x3054,North Harold,2024-08-16,150.53
89e7e767-fb07-4f30-95f3-cd330aab6372,Patrick,Davis,rachelstrong@example.com,+1-782-273-6091x814,Dawnshire,2020-07-05,1153.96
80952ed2-05c2-4a05-9f5e-fe711da39768,Kathy,Freeman,kentjames@example.org,(815)830-1383,Markshire,2020-10-04,2343.59
c65ed5c9-aafe-4c99-ba10-f916e77487b0,James,Hicks,jenkinscurtis@example.com,8005887532,Lake Amber,2024-08-07,2127.82
761bf8f5-fc46-4d8b-92cd-64c4b421c787,April,Blake,wardjenna@example.org,+1-601-408-5411x289,Odomside,2022-08-07,2668.7
dfd99b05-d0b3-4e56-8d5f-d4b5209c9b3f,Robert,Hodge,jason72@example.net,215-227-6027x8783,West Tammy,2022-03-03,4533.69
795435f3-91c8-438a-98cf-9359eb2059eb,Pamela,Baker,brookezuniga@example.org,001-662-956-7481x814,Mooremouth,2024-09-14,181.81
e6a0707d-a160-402f-a01b-7a743b34e910,Hannah,Ramsey,megan46@example.com,853-742-9428x666,Brandonview,2023-11-29,1438.67
5060dba2-ab4a-4088-a31f-87e401b689ca,Jacqueline,Webster,stewartjeremy@example.net,001-481-982-9152x69888,Lake Gregory,2022-08-10,1039.78
c70d33c4-825c-4506-8051-bfbc78fe0b60,Kim,Solis,caseyrussell@example.com,+1-804-238-9244x044,Port Amber,2022-10-03,2698.0
c0cc3599-1113-4351-8c4f-46ca69761333,Matthew,Madden,jeffreyjackson@example.net,584-532-3784x982,West Hannah,2022-11-13,2545.31
0dd9af6c-ee33-4874-af4e-54483783b620,Elizabeth,Huff,holly48@example.org,001-355-338-7575x23833,West Jeffery,2021-01-08,2388.52
e7147473-6ed8-43f4-801e-82ada46d6e21,Aaron,Beard,tiffany12@example.org,494-216-9169x5395,Macdonaldchester,2024-11-11,854.79
b7bff4be-2dd8-4470-b20b-dcc8397c7dd5,Ethan,Chambers,ljordan@example.com,905-613-2417x01695,Port Patrickfort,2024-04-18,1061.7
e7d4e50a-d649-4cf3-b4bb-735469de479b,Joseph,Moran,egonzalez@example.com,(354)715-4702,Daytown,2022-10-12,3184.8
d0b8e571-bb25-451d-8096-c51ab3409015,Briana,Dodson,lbush@example.com,951.819.1657,West Josephshire,2023-07-23,2763.17
5df18af7-28f6-4a5e-8652-affd077bf1a5,Cheryl,Holmes,alicia26@example.org,4836571306,Brownmouth,2021-06-04,1365.49
160a2131-7b91-4763-823f-2d5d261b6738,Lisa,Leach,morganmonroe@example.com,(842)748-0555x53841,Lake Jack,2022-12-07,4431.86
6d22eb2d-9b6e-4f29-82f0-f0513506187a,Lacey,Smith,nicholasterrell@example.com,849.828.1479x8382,Cooperchester,2024-02-18,3645.6
255e58cc-47fe-4ebb-8c51-1e13022314a7,Seth,Robinson,kevinreilly@example.org,506-508-6949x724,Anthonyfort,2020-08-05,1639.71
fad9e4cb-0033-4ce7-b499-cb1fb7f07011,Joshua,Norman,sheppardian@example.com,001-626-577-2102,Port Christinechester,2021-02-20,106.44
e444013c-903d-4bb3-85a0-9688abe9f589,Melissa,Garcia,petersonbrandon@example.net,934.246.8171x4079,Howardshire,2021-09-08,1537.37
d8d95541-abd6-4239-acee-57ece57e7ed3,Travis,Anderson,tabithamoore@example.org,(859)336-7851x128,New Cynthia,2021-10-28,2326.39
963e0839-95e1-4c87-a9f5-4433001b9655,Christopher,Neal,darlenehenderson@example.org,001-617-527-3312x69537,Lake Michaeltown,2024-07-21,858.02
a7963574-ef32-46fc-b940-7eaf88d78730,Maria,Lee,thunter@example.com,523-465-4938x577,Lake Jamesborough,2020-07-02,2574.87
ca44b8fe-f2bb-4467-abb1-e16bf6a384d4,Samantha,Palmer,roberttaylor@example.org,001-420-243-4067x445,Montestown,2024-02-21,3342.23
503b2261-4981-4345-ae24-ecfd0abde713,Michelle,Morgan,joyce24@example.com,4415895740,Colemanbury,2023-10-11,4797.28
8d9e946e-b16e-40e0-91ff-5a8965ebc082,Anthony,Barton,michaeldunn@example.com,348-467-6837x055,Scottfurt,2020-08-29,1268.28
48c6b13e-96d9-4266-b809-964f30bb8e19,Gloria,Kidd,qcooley@example.com,434-524-9703x2217,Haroldland,2022-11-17,4289.99
0aa0a3bc-ff28-45a2-b159-854020f0c378,Timothy,Wallace,danataylor@example.org,+1-973-539-9976x9368,Johnsonmouth,2024-03-08,156.93
773b3fc2-9714-4ff8-9721-7679e7eccd81,Kimberly,Burns,elliottsteven@example.net,780-762-1830,South Kevin,2024-03-19,2380.19
f3697287-f8bb-435a-be8d-fea9f13d9055,Jessica,Pollard,gwilkerson@example.org,+1-933-479-3055,New Cassandra,2024-04-09,854.73
dcd94672-abba-4cb5-9073-7adb8ae14695,Terry,Johnson,john76@example.net,680-474-3875x26717,West Noah,2021-07-26,4459.94
9c175d73-b289-42ef-97c9-d22991dc1e20,Janet,Preston,urogers@example.org,(706)811-8631x306,Courtneymouth,2021-10-13,440.41
fd40eaf4-710d-4711-902e-3b1d9c7e973c,Cynthia,Ortiz,angelica79@example.com,001-905-519-5576,Melissafurt,2022-03-23,644.98
b33468ea-b9fd-4991-9c8b-93f42745543a,Devin,Thompson,gharris@example.org,(509)980-4163,Lake Brandonstad,2021-01-21,1096.18
0290fa78-59a3-4895-8234-ed2aaa6cb367,John,York,delgadoamanda@example.com,001-746-699-7209x80257,Johnsonfurt,2021-11-08,3921.51
11852e58-1393-4471-adc2-f9484c0e584e,James,Lynn,pricepaul@example.org,604-387-8235,Lake Davidland,2021-03-17,4207.21
1077313a-2f23-4279-9faf-d3dcae657913,Anthony,Johnson,taylorjames@example.net,455.400.8429,Melissafurt,2021-04-23,4613.65
16e856b4-7286-41eb-ae45-fe52124b9069,Christina,Moore,zimmermanchristopher@example.net,001-722-578-6596,Rebeccaville,2024-10-12,4285.16
32248bac-0101-4740-8628-06923a06553f,Dawn,Martin,chad19@example.com,913-733-8437,Turnerville,2020-08-01,2989.37
8ff91c85-1c8c-4345-9051-255297786976,Nicholas,Ramsey,kelseylewis@example.org,4742354389,New Alexandria,2020-06-04,1058.8
1565d20d-6cad-4340-97a7-3841b22d9f9d,Elizabeth,Green,cweaver@example.com,277-235-2821,Benjaminmouth,2023-11-07,854.54
b154ebb2-1cc4-475e-897b-18297ad7ecaf,Elizabeth,Walters,phillip91@example.com,631.450.5814x20796,South Robert,2021-01-20,198.35
0c1f93da-89c6-404e-b70c-314ae521696f,Tonya,Butler,adam13@example.org,+1-947-989-5948x0914,Davidside,2021-03-30,4317.02
be1c1f3f-ce50-4d9d-a74d-c2630cfea3c3,Cheryl,Perry,dsims@example.net,468-619-1293,North Kelly,2021-11-20,3624.63
b6787b65-8106-4a35-ae88-5f45b948f133,Cole,Russell,kramerjessica@example.org,(971)211-7917x457,Port Timothybury,2022-07-10,472.45
ce4d2fad-f4d6-47c5-a88e-88e1baf9f142,Christina,Simmons,david93@example.com,(881)223-2242x74387,South Deniseview,2021-12-01,3911.19
9a76c32e-badd-48b2-8d09-060f1386429c,Michelle,Roberts,campbelldavid@example.org,828-718-9517x529,Lydiaborough,2024-07-02,4233.21
62748b69-3687-40c5-8fe1-bc87d0a30fbf,Lisa,Garcia,todd40@example.net,+1-991-270-4019x9895,Danielstad,2020-04-18,4132.53
8c5716c6-150e-4443-86c6-d2d7c5c2f392,Richard,Colon,riveraaustin@example.net,(413)812-4773,North Anachester,2020-02-06,618.85
37f93c73-cb71-490a-9a16-7d87f2c97a6d,Christina,Elliott,bmontoya@example.com,533-782-8954,Caitlinview,2023-01-01,2022.12
80089cd6-08c0-4613-b2f0-8d1c5e02579b,Alyssa,Lee,elizabethknight@example.org,+1-593-444-7146x55690,West Bradley,2020-05-04,2504.68
b7a0789c-9818-45f1-8dd8-5482f0481acd,Michelle,Donaldson,lindahaas@example.org,(835)976-4392x01422,Port Aaronstad,2020-07-01,2381.63
3a4bc921-a370-4862-9949-707283381070,Tara,Green,harrisoncharles@example.com,+1-933-540-8026,South James,2023-07-08,3744.45
eb6ae2e9-daf3-4361-93a5-ece0a5322903,Lauren,Williams,bcampbell@example.net,+1-957-999-5168x863,Christopherchester,2021-03-04,855.89
f75cacd6-f71b-4e49-a7d3-de9e52a5db84,Gary,Gonzalez,kyle53@example.org,564.739.9378x0649,New Audrey,2021-04-04,408.56
6d1915f3-00cd-4204-9396-674e67f21365,Jill,Williams,phamsharon@example.com,256-673-4737x67580,East Anna,2020-05-19,4348.88
349f6420-9b3f-4ffb-bfdf-587948a3e9d0,Jesse,Johnson,loganphillips@example.org,574.875.2014x2718,North Caleb,2022-04-10,919.84
5ef03687-ffbb-4470-b4b5-542abb88cb02,Derrick,Rodriguez,johnsonjeff@example.com,814.956.0444x447,West Megan,2022-04-01,3936.79
e5a13c6f-b9c2-4500-8a81-25520504e624,Troy,Wall,stewartkaren@example.org,9039730376,Port Daniel,2020-01-16,877.86
e4dff0b1-9cda-4bd3-a878-ad12cc9b32d3,James,Foster,kathryn89@example.com,7303353029,Lake Deborahbury,2022-02-16,4828.05
45af59d0-7d6e-496f-8e35-1f6cecde7c59,Danielle,Hensley,rileydavid@example.com,446-300-7800x398,North Brandonborough,2023-03-21,4980.6
e6daadeb-9db4-47c9-b78c-540415aff52b,Timothy,Malone,cheyenne58@example.net,7704098985,Port Amy,2023-02-28,2588.99
13e47fc4-27f6-4eda-b437-9d01d00b1b06,Stephanie,Dominguez,robinsonangelica@example.net,266-697-7656x51649,Port Stephanieshire,2022-12-29,3568.62
65d6c615-eef1-46a6-9ddb-60fef7541878,Margaret,Flynn,phillipschristina@example.org,237.966.3588,Frenchburgh,2020-01-13,1562.83
668d01a1-77d6-419d-8e13-211ed779ccf1,Nicole,Murray,pavila@example.org,(860)685-9891x2382,Julieland,2021-12-14,634.03
d9d6ac1c-e8f6-482c-9b6f-a1a54da6075d,Michael,Blackwell,kimberly89@example.net,319-438-4718x2633,East Christy,2022-11-15,4254.62
0248b942-d231-44d7-aff1-7a42a0459c47,James,Holland,hurleymark@example.org,217.528.7021,Seanstad,2022-12-31,3686.58
a88a4fb8-646e-43d3-a848-fc6fa8763102,Madison,Sanchez,robincarey@example.org,+1-560-641-1465x62991,North John,2023-05-30,2105.01
ebf711d4-2200-46e0-b6fb-f424f59316f2,Robert,Sellers,dcook@example.org,2929723825,Susanstad,2020-11-29,4314.2
32940793-3ada-44c3-ab3c-a1315a9c3626,Krista,Morris,douglaskent@example.org,001-503-303-9180x7519,East Erin,2021-03-16,4469.9
1942f115-2420-4773-b773-0e590b2e33d3,Christopher,Allen,steven17@example.org,+1-501-660-0947x6121,Hollowayfort,2020-07-30,2692.15
2566cdfb-8c55-4c9b-a609-1fd484afa5d0,Lauren,Stevenson,victoriajohnston@example.com,899-258-5450x748,East Alexbury,2022-11-22,2914.45
c4faad8b-c172-4de9-b262-ccbd91422dba,Kim,Peterson,tammygreen@example.net,580-633-7439x2803,North Zacharyville,2022-09-29,165.48
0c467aa0-1023-4c0e-b1ab-58c2ac42f4da,Heidi,Rose,wsmith@example.org,+1-864-762-5398x1771,Port Debra,2020-07-25,4339.14
df3a5b04-a5aa-487d-bebd-9e4a1564efb0,Heather,Rogers,angelaholland@example.net,245-619-6482x71042,Lake Amanda,2020-06-12,3077.32
30f67743-0b98-4065-b2e2-ed528391b600,Kristine,Navarro,yvonne64@example.org,001-953-821-7020,West Marytown,2024-08-01,3619.2
9a38d31c-7e2a-44ab-8456-0fc2ac322e84,Nicholas,Garner,delgadoalexander@example.net,974.541.1909,Port Ashleystad,2024-08-03,2208.26
f016c219-eb64-476d-89c4-50c284b382c1,Kylie,Mcguire,moranjacqueline@example.com,+1-775-270-9902x3598,Drewport,2021-12-16,448.59
9cddc46f-9df7-49c8-8af6-abd7bd2d01c4,Trevor,Villa,irowe@example.com,635.828.3978,West Charlesview,2021-06-18,4946.79
2e5a7988-1ccb-4113-9683-e39477eb99f2,Sarah,Washington,amberpollard@example.net,(523)369-1538,Lake Deannaland,2020-10-01,3977.78
0edd8d05-ca4b-484e-ab1b-ac4f8f1b09ef,Shelby,Mcclain,bowensuzanne@example.org,+1-488-360-7328x360,Kristinabury,2020-01-31,1366.36
40b79307-73b7-4f53-bb44-35fff5b3b094,Jessica,Walker,sarahsmith@example.org,+1-858-823-4290,Gillburgh,2021-03-04,2301.25
f0894b81-ed1a-402a-8286-9a37de2e1bd6,Joe,Black,uochoa@example.org,(982)410-6147,Port Christopher,2020-11-04,142.6
b377a128-5c15-4b88-8629-fd504417a28f,Connor,Singh,padams@example.com,775.309.9747,South Aaron,2020-01-14,3420.79
c358736e-ea12-427e-b431-b79ac9f8ec3b,Emily,Wood,hhawkins@example.net,+1-815-626-0158x04549,Carloshaven,2023-02-21,537.4
1ef109ff-83f5-4a70-a3f8-3cde1f29cda4,David,Hughes,grahamrichard@example.com,726.725.5472x99794,New Jessicafort,2024-10-23,2403.8
b6736acf-2540-4965-bddb-c6a7b3be6241,Cindy,Smith,taylorgill@example.net,231.958.9266,New Brittany,2021-08-13,3243.44
1149fadd-4103-4e74-969c-02231ba11687,Kristin,Norris,jeremysmith@example.org,+1-467-668-1543x492,Lake Sandraport,2021-07-05,3152.19
5f3fb171-b681-409f-957e-fd03fc04c90a,Andrew,Conley,morganbrenda@example.net,+1-542-919-4261x4071,New Paulhaven,2023-11-10,1188.7
25fc17d7-7d68-43bd-8f42-10caa9286f35,Devon,Murphy,johnsonelizabeth@example.net,2444106682,New Julie,2023-04-04,1941.0
